369,92250,-200,0
370,92500,-215,0
371,92750,-228,0
372,93000,-241,0
373,93250,-252,0
374,93500,-261,0
375,93750,-268,0
376,94000,-275,0
377,94250,-279,0
378,94500,-281,0
379,94750,-282,0
380,95000,-281,0
381,95250,-279,0
382,95500,-275,0
383,95750,-268,0
384,96000,-261,0
385,96250,-252,0
386,96500,-241,0
387,96750,-228,0
388,97000,-215,0
389,97250,-200,0
390,97500,-183,0
391,97750,-166,0
392,98000,-147,0
393,98250,-128,0
394,98500,-108,0
395,98750,-87,0
396,99000,-66,0
397,99250,-44,0
398,99500,-22,0
399,99750,0,0
400,100000,22,0
401,100250,44,0
402,100500,66,0
403,100750,87,0
404,101000,108,0
405,101250,128,0
406,101500,147,0
407,101750,166,0
408,102000,183,0
409,102250,200,0
410,102500,215,0
411,102750,228,0
412,103000,241,0
413,103250,252,0
414,103500,261,0
415,103750,268,0
416,104000,275,0
417,104250,279,0
418,104500,281,0
419,104750,282,0
420,105000,281,0
421,105250,279,0
422,105500,275,0
423,105750,268,0
424,106000,261,0
425,106250,252,0
426,106500,241,0
427,106750,228,0
428,107000,215,0
429,107250,200,0
430,107500,183,0
431,107750,166,0
432,108000,147,0
433,108250,128,0
434,108500,108,0
435,108750,87,0
436,109000,66,0
437,109250,44,0
438,109500,22,0
439,109750,0,0
440,110000,-22,1
441,110250,-44,0
442,110500,-66,0
443,110750,-87,0
444,111000,-108,0
445,111250,-128,0
446,111500,-147,0
447,111750,-166,0
448,112000,-183,0
449,112250,-200,0
450,112500,-215,0
451,112750,-228,0
452,113000,-241,0
453,113250,-252,0
454,113500,-261,0
455,113750,-268,0
456,114000,-275,0
457,114250,-279,0
458,114500,-281,0
459,114750,-282,0
460,115000,-281,0
461,115250,-279,0
462,115500,-275,0
463,115750,-268,0
464,116000,-261,0
465,116250,-252,0
466,116500,-241,0
467,116750,-228,0
468,117000,-215,0
469,117250,-200,0
470,117500,-183,0
471,117750,-166,0
472,118000,-147,0
473,118250,-128,0
474,118500,-108,0
475,118750,-87,0
476,119000,-66,0
477,119250,-44,0
478,119500,-22,0
479,119750,0,0
480,120000,22,0
481,120250,44,0
482,120500,66,0
483,120750,87,0
484,121000,108,0
485,121250,128,0
486,121500,147,0
487,121750,166,0
488,122000,183,0
489,122250,200,0
490,122500,215,0
491,122750,228,0
492,123000,241,0
493,123250,252,0
494,123500,261,0
495,123750,268,0
496,124000,275,0
497,124250,279,0
498,124500,281,0
499,124750,282,0
500,125000,281,0
501,125250,279,0
502,125500,275,0
503,125750,268,0
504,126000,261,0
505,126250,252,0
506,126500,241,0
507,126750,228,0
508,127000,215,0
509,127250,200,0
510,127500,183,0
511,127750,166,0
512,128000,147,0
513,128250,128,0
514,128500,108,0
515,128750,87,0
516,129000,66,0
517,129250,44,0
518,129500,22,0
519,129750,0,0
520,130000,-22,1
521,130250,-44,0
522,130500,-66,0
523,130750,-87,0
524,131000,-108,0
525,131250,-128,0
526,131500,-147,0
527,131750,-166,0
528,132000,-183,0
529,132250,-200,0
530,132500,-215,0
531,132750,-228,0
532,133000,-241,0
533,133250,-252,0
534,133500,-261,0
535,133750,-268,0
536,134000,-275,0
537,134250,-279,0
538,134500,-281,0
539,134750,-282,0
540,135000,-281,0
541,135250,-279,0
542,135500,-275,0
543,135750,-268,0
544,136000,-261,0
545,136250,-252,0
546,136500,-241,0
547,136750,-228,0
548,137000,-215,0
549,137250,-200,0
550,137500,-183,0
551,137750,-166,0
552,138000,-147,0
553,138250,-128,0
554,138500,-108,0
555,138750,-87,0
556,139000,-66,0
557,139250,-44,0
558,139500,-22,0
559,139750,0,0
560,140000,22,0
561,140250,44,0
562,140500,66,0
563,140750,87,0
564,141000,108,0
565,141250,128,0
566,141500,147,0
567,141750,166,0
568,142000,183,0
569,142250,200,0
570,142500,215,0
571,142750,228,0
572,143000,241,0
573,143250,252,0
574,143500,261,0
575,143750,268,0
576,144000,275,0
577,144250,279,0
578,144500,281,0
579,144750,282,0
580,145000,281,0
581,145250,279,0
582,145500,275,0
583,145750,268,0
584,146000,261,0
585,146250,252,0
586,146500,241,0
587,146750,228,0
588,147000,215,0
589,147250,200,0
590,147500,183,0
591,147750,166,0
592,148000,147,0
593,148250,128,0
594,148500,108,0
595,148750,87,0
596,149000,66,0
597,149250,44,0
598,149500,22,0
599,149750,0,0
600,150000,-22,1
601,150250,-44,0
602,150500,-66,0
603,150750,-87,0
604,151000,-108,0
605,151250,-128,0
606,151500,-147,0
607,151750,-166,0
608,152000,-183,0
609,152250,-200,0
610,152500,-215,0
611,152750,-228,0
612,153000,-241,0
613,153250,-252,0
614,153500,-261,0
615,153750,-268,0
616,154000,-275,0
617,154250,-279,0
618,154500,-281,0
619,154750,-282,0
620,155000,-281,0
621,155250,-279,0
622,155500,-275,0
623,155750,-268,0
624,156000,-261,0
625,156250,-252,0
626,156500,-241,0
627,156750,-228,0
628,157000,-215,0
629,157250,-200,0
630,157500,-183,0
631,157750,-166,0
632,158000,-147,0
633,158250,-128,0
634,158500,-108,0
635,158750,-87,0
636,159000,-66,0
637,159250,-44,0
638,159500,-22,0
639,159750,0,0
640,160000,22,0
641,160250,44,0
642,160500,66,0
643,160750,87,0
644,161000,108,0
645,161250,128,0
646,161500,147,0
647,161750,166,0
648,162000,183,0
649,162250,200,0
650,162500,215,0
651,162750,228,0
652,163000,241,0
653,163250,252,0
654,163500,261,0
655,163750,268,0
656,164000,275,0
657,164250,279,0
658,164500,281,0
659,164750,282,0
660,165000,281,0
661,165250,279,0
662,165500,275,0
663,165750,268,0
664,166000,261,0
665,166250,252,0
666,166500,241,0
667,166750,228,0
668,167000,215,0
669,167250,200,0
670,167500,183,0
671,167750,166,0
672,168000,147,0
673,168250,128,0
674,168500,108,0
675,168750,87,0
676,169000,66,0
677,169250,44,0
678,169500,22,0
679,169750,0,0
680,170000,-22,1
681,170250,-44,0
682,170500,-66,0
683,170750,-87,0
684,171000,-108,0
685,171250,-128,0
686,171500,-147,0
687,171750,-166,0
688,172000,-183,0
689,172250,-200,0
690,172500,-215,0
691,172750,-228,0
692,173000,-241,0
693,173250,-252,0
694,173500,-261,0
695,173750,-268,0
696,174000,-275,0
697,174250,-279,0
698,174500,-281,0
699,174750,-282,0
700,175000,-281,0
701,175250,-279,0
702,175500,-275,0
703,175750,-268,0
704,176000,-261,0
705,176250,-252,0
706,176500,-241,0
707,176750,-228,0
708,177000,-215,0
709,177250,-200,0
710,177500,-183,0
711,177750,-166,0
712,178000,-147,0
713,178250,-128,0
714,178500,-108,0
715,178750,-87,0
716,179000,-66,0
717,179250,-44,0
718,179500,-22,0
719,179750,0,0
720,180000,22,0
721,180250,44,0
722,180500,66,0
723,180750,87,0
724,181000,108,0
725,181250,128,0
726,181500,147,0
727,181750,166,0
728,182000,183,0
729,182250,200,0
730,182500,215,0
731,182750,228,0
732,183000,241,0
733,183250,252,0
734,183500,261,0
735,183750,268,0
736,184000,275,0
737,184250,279,0
738,184500,281,0
739,184750,282,0
740,185000,281,0
741,185250,279,0
742,185500,275,0
743,185750,268,0
744,186000,261,0
745,186250,252,0
746,186500,241,0
747,186750,228,0
748,187000,215,0
749,187250,200,0
750,187500,183,0
751,187750,166,0
752,188000,147,0
753,188250,128,0
754,188500,108,0
755,188750,87,0
756,189000,66,0
757,189250,44,0
758,189500,22,0
759,189750,0,0
760,190000,-22,1
761,190250,-44,0
762,190500,-66,0
763,190750,-87,0
764,191000,-108,0
765,191250,-128,0
766,191500,-147,0
767,191750,-166,0
768,192000,-183,0
769,192250,-200,0
770,192500,-215,0
771,192750,-228,0
772,193000,-241,0
773,193250,-252,0
774,193500,-261,0
775,193750,-268,0
776,194000,-275,0
777,194250,-279,0
778,194500,-281,0
779,194750,-282,0
780,195000,-281,0
781,195250,-279,0
782,195500,-275,0
783,195750,-268,0
784,196000,-261,0
785,196250,-252,0
786,196500,-241,0
787,196750,-228,0
788,197000,-215,0
789,197250,-200,0
790,197500,-183,0
791,197750,-166,0
792,198000,-147,0
793,198250,-128,0
794,198500,-108,0
795,198750,-87,0
796,199000,-66,0
797,199250,-44,0
798,199500,-22,0
799,199750,0,0
800,200000,22,0
801,200250,44,0
802,200500,66,0
803,200750,87,0
804,201000,108,0
805,201250,128,0
806,201500,147,0
807,201750,166,0
808,202000,183,0
809,202250,200,0
810,202500,215,0
811,202750,228,0
812,203000,241,0
813,203250,252,0
814,203500,261,0
815,203750,268,0
816,204000,275,0
817,204250,279,0
818,204500,281,0
819,204750,282,0
820,205000,281,0
821,205250,279,0
822,205500,275,0
823,205750,268,0
824,206000,261,0
825,206250,252,0
826,206500,241,0
827,206750,228,0
828,207000,215,0
829,207250,200,0
830,207500,183,0
831,207750,166,0
832,208000,147,0
833,208250,128,0
834,208500,108,0
835,208750,87,0
836,209000,66,0
837,209250,44,0
838,209500,22,0
839,209750,0,0
840,210000,-22,1
841,210250,-44,0
842,210500,-66,0
843,210750,-87,0
844,211000,-108,0
845,211250,-128,0
846,211500,-147,0
847,211750,-166,0
848,212000,-183,0
849,212250,-200,0
850,212500,-215,0
851,212750,-228,0
852,213000,-241,0
853,213250,-252,0
854,213500,-261,0
855,213750,-268,0
856,214000,-275,0
857,214250,-279,0
858,214500,-281,0
859,214750,-282,0
860,215000,-281,0
861,215250,-279,0
862,215500,-275,0
863,215750,-268,0
864,216000,-261,0
865,216250,-252,0
866,216500,-241,0
867,216750,-228,0
868,217000,-215,0
869,217250,-200,0
870,217500,-183,0
871,217750,-166,0
872,218000,-147,0
873,218250,-128,0
874,218500,-108,0
875,218750,-87,0
876,219000,-66,0
877,219250,-44,0
878,219500,-22,0
879,219750,0,0
880,220000,22,0
881,220250,44,0
882,220500,66,0
883,220750,87,0
884,221000,108,0
885,221250,128,0
886,221500,147,0
887,221750,166,0
888,222000,183,0
889,222250,200,0
890,222500,215,0
891,222750,228,0
892,223000,241,0
893,223250,252,0
894,223500,261,0
895,223750,268,0
896,224000,275,0
897,224250,279,0
898,224500,281,0
899,224750,282,0
900,225000,281,0
901,225250,279,0
902,225500,275,0
903,225750,268,0
904,226000,261,0
905,226250,252,0
906,226500,241,0
907,226750,228,0
908,227000,215,0
909,227250,200,0
910,227500,183,0
911,227750,166,0
912,228000,147,0
913,228250,128,0
914,228500,108,0
915,228750,87,0
916,229000,66,0
917,229250,44,0
918,229500,22,0
919,229750,0,0
920,230000,-22,1
921,230250,-44,0
922,230500,-66,0
923,230750,-87,0
924,231000,-108,0
925,231250,-128,0
926,231500,-147,0
927,231750,-166,0
928,232000,-183,0
929,232250,-200,0
930,232500,-215,0
931,232750,-228,0
932,233000,-241,0
933,233250,-252,0
934,233500,-261,0
935,233750,-268,0
936,234000,-275,0
937,234250,-279,0
938,234500,-281,0
939,234750,-282,0
940,235000,-281,0
941,235250,-279,0
942,235500,-275,0
943,235750,-268,0
944,236000,-261,0
945,236250,-252,0
946,236500,-241,0
947,236750,-228,0
948,237000,-215,0
949,237250,-200,0
950,237500,-183,0
951,237750,-166,0
952,238000,-147,0
953,238250,-128,0
954,238500,-108,0
955,238750,-87,0
956,239000,-66,0
957,239250,-44,0
958,239500,-22,0
959,239750,0,0
960,240000,22,0
961,240250,44,0
962,240500,66,0
963,240750,87,0
964,241000,108,0
965,241250,128,0
966,241500,147,0
967,241750,166,0
968,242000,183,0
969,242250,200,0
970,242500,215,0
971,242750,228,0
972,243000,241,0
973,243250,252,0
974,243500,261,0
975,243750,268,0
976,244000,275,0
977,244250,279,0
978,244500,281,0
979,244750,282,0
980,245000,281,0
981,245250,279,0
982,245500,275,0
983,245750,268,0
984,246000,261,0
985,246250,252,0
986,246500,241,0
987,246750,228,0
988,247000,215,0
989,247250,200,0
990,247500,183,0
991,247750,166,0
992,248000,147,0
993,248250,128,0
994,248500,108,0
995,248750,87,0
996,249000,66,0
997,249250,44,0
998,249500,22,0
999,249750,0,0
1000,250000,-22,1
1001,250250,-44,0
1002,250500,-66,0
1003,250750,-87,0
1004,251000,-108,0
1005,251250,-128,0
1006,251500,-147,0
1007,251750,-166,0
1008,252000,-183,0
1009,252250,-200,0
1010,252500,-215,0
1011,252750,-228,0
1012,253000,-241,0
1013,253250,-252,0
1014,253500,-261,0
1015,253750,-268,0
1016,254000,-275,0
1017,254250,-279,0
1018,254500,-281,0
1019,254750,-282,0
1020,255000,-281,0
1021,255250,-279,0
1022,255500,-275,0
1023,255750,-268,0
1024,256000,-261,0
1025,256250,-252,0
1026,256500,-241,0
1027,256750,-228,0
1028,257000,-215,0
1029,257250,-200,0
1030,257500,-183,0
1031,257750,-166,0
1032,258000,-147,0
1033,258250,-128,0
1034,258500,-108,0
1035,258750,-87,0
1036,259000,-66,0
1037,259250,-44,0
1038,259500,-22,0
1039,259750,0,0
1040,260000,22,0
1041,260250,44,0
1042,260500,66,0
1043,260750,87,0
1044,261000,108,0
1045,261250,128,0
1046,261500,147,0
1047,261750,166,0
1048,262000,183,0
1049,262250,200,0
1050,262500,215,0
1051,262750,228,0
1052,263000,241,0
1053,263250,252,0
1054,263500,261,0
1055,263750,268,0
1056,264000,275,0
1057,264250,279,0
1058,264500,281,0
1059,264750,282,0
1060,265000,281,0
1061,265250,279,0
1062,265500,275,0
1063,265750,268,0
1064,266000,261,0
1065,266250,252,0
1066,266500,241,0
1067,266750,228,0
1068,267000,215,0
1069,267250,200,0
1070,267500,183,0
1071,267750,166,0
1072,268000,147,0
1073,268250,128,0
1074,268500,108,0
1075,268750,87,0
1076,269000,66,0
1077,269250,44,0
1078,269500,22,0
1079,269750,0,0
1080,270000,-22,1
1081,270250,-44,0
1082,270500,-66,0
1083,270750,-87,0
1084,271000,-108,0
1085,271250,-128,0
1086,271500,-147,0
1087,271750,-166,0
1088,272000,-183,0
1089,272250,-200,0
1090,272500,-215,0
1091,272750,-228,0
1092,273000,-241,0
1093,273250,-252,0
1094,273500,-261,0
1095,273750,-268,0
1096,274000,-275,0
1097,274250,-279,0
1098,274500,-281,0
1099,274750,-282,0
1100,275000,-281,0
1101,275250,-279,0
1102,275500,-275,0
1103,275750,-268,0
1104,276000,-261,0
1105,276250,-252,0
1106,276500,-241,0
1107,276750,-228,0
1108,277000,-215,0
1109,277250,-200,0
1110,277500,-183,0
1111,277750,-166,0
1112,278000,-147,0
1113,278250,-128,0
1114,278500,-108,0
1115,278750,-87,0
1116,279000,-66,0
1117,279250,-44,0
1118,279500,-22,0
1119,279750,0,0
1120,280000,22,0
1121,280250,44,0
1122,280500,66,0
1123,280750,87,0
1124,281000,108,0
1125,281250,128,0
1126,281500,147,0
1127,281750,166,0
1128,282000,183,0
1129,282250,200,0
1130,282500,215,0
1131,282750,228,0
1132,283000,241,0
1133,283250,252,0
1134,283500,261,0
1135,283750,268,0
1136,284000,275,0
1137,284250,279,0
1138,284500,281,0
1139,284750,282,0
1140,285000,281,0
1141,285250,279,0
1142,285500,275,0
1143,285750,268,0
1144,286000,261,0
1145,286250,252,0
1146,286500,241,0
1147,286750,228,0
1148,287000,215,0
1149,287250,200,0
1150,287500,183,0
1151,287750,166,0
1152,288000,147,0
1153,288250,128,0
1154,288500,108,0
1155,288750,87,0
1156,289000,66,0
1157,289250,44,0
1158,289500,22,0
1159,289750,0,0
1160,290000,-22,1
1161,290250,-44,0
1162,290500,-66,0
1163,290750,-87,0
1164,291000,-108,0
1165,291250,-128,0
1166,291500,-147,0
1167,291750,-166,0
1168,292000,-183,0
1169,292250,-200,0
1170,292500,-215,0
1171,292750,-228,0
1172,293000,-241,0
1173,293250,-252,0
1174,293500,-261,0
1175,293750,-268,0
1176,294000,-275,0
1177,294250,-279,0
1178,294500,-281,0
1179,294750,-282,0
1180,295000,-281,0
1181,295250,-279,0
1182,295500,-275,0
1183,295750,-268,0
1184,296000,-261,0
1185,296250,-252,0
1186,296500,-241,0
1187,296750,-228,0
1188,297000,-215,0
1189,297250,-200,0
1190,297500,-183,0
1191,297750,-166,0
1192,298000,-147,0
1193,298250,-128,0
1194,298500,-108,0
1195,298750,-87,0
1196,299000,-66,0
1197,299250,-44,0
1198,299500,-22,0
1199,299750,0,0
1200,300000,22,0
1201,300250,44,0
1202,300500,66,0
1203,300750,87,0
1204,301000,108,0
1205,301250,128,0
1206,301500,147,0
1207,301750,166,0
1208,302000,183,0
1209,302250,200,0
1210,302500,215,0
1211,302750,228,0
1212,303000,241,0
1213,303250,252,0
1214,303500,261,0
1215,303750,268,0
1216,304000,275,0
1217,304250,279,0
1218,304500,281,0
1219,304750,282,0
1220,305000,281,0
1221,305250,279,0
1222,305500,275,0
1223,305750,268,0
1224,306000,261,0
1225,306250,252,0
1226,306500,241,0
1227,306750,228,0
1228,307000,215,0
1229,307250,200,0
1230,307500,183,0
1231,307750,166,0
1232,308000,147,0
1233,308250,128,0
1234,308500,108,0
1235,308750,87,0
1236,309000,66,0
1237,309250,44,0
1238,309500,22,0
1239,309750,0,0
1240,310000,-22,1
1241,310250,-44,0
1242,310500,-66,0
1243,310750,-87,0
1244,311000,-108,0
1245,311250,-128,0
1246,311500,-147,0
1247,311750,-166,0
1248,312000,-183,0
1249,312250,-200,0
1250,312500,-215,0
1251,312750,-228,0
1252,313000,-241,0
1253,313250,-252,0
1254,313500,-261,0
1255,313750,-268,0
1256,314000,-275,0
1257,314250,-279,0
1258,314500,-281,0
1259,314750,-282,0
1260,315000,-281,0
1261,315250,-279,0
1262,315500,-275,0
1263,315750,-268,0
1264,316000,-261,0
1265,316250,-252,0
1266,316500,-241,0
1267,316750,-228,0
1268,317000,-215,0
1269,317250,-200,0
1270,317500,-183,0
1271,317750,-166,0
1272,318000,-147,0
1273,318250,-128,0
1274,318500,-108,0
1275,318750,-87,0
1276,319000,-66,0
1277,319250,-44,0
1278,319500,-22,0
1279,319750,0,0
1280,320000,22,0
1281,320250,44,0
1282,320500,66,0
1283,320750,87,0
1284,321000,108,0
1285,321250,128,0
1286,321500,147,0
1287,321750,166,0
1288,322000,183,0
1289,322250,200,0
1290,322500,215,0
1291,322750,228,0
1292,323000,241,0
1293,323250,252,0
1294,323500,261,0
1295,323750,268,0
1296,324000,275,0
1297,324250,279,0
1298,324500,281,0
1299,324750,282,0
1300,325000,281,0
1301,325250,279,0
1302,325500,275,0
1303,325750,268,0
1304,326000,261,0
1305,326250,252,0
1306,326500,241,0
1307,326750,228,0
1308,327000,215,0
1309,327250,200,0
1310,327500,183,0
1311,327750,166,0
1312,328000,147,0
1313,328250,128,0
1314,328500,108,0
1315,328750,87,0
1316,329000,66,0
1317,329250,44,0
1318,329500,22,0
1319,329750,0,0
1320,330000,-22,1
1321,330250,-44,0
1322,330500,-66,0
1323,330750,-87,0
1324,331000,-108,0
1325,331250,-128,0
1326,331500,-147,0
1327,331750,-166,0
1328,332000,-183,0
1329,332250,-200,0
1330,332500,-215,0
1331,332750,-228,0
1332,333000,-241,0
1333,333250,-252,0
1334,333500,-261,0
1335,333750,-268,0
1336,334000,-275,0
1337,334250,-279,0
1338,334500,-281,0
1339,334750,-282,0
1340,335000,-281,0
1341,335250,-279,0
1342,335500,-275,0
1343,335750,-268,0
1344,336000,-261,0
1345,336250,-252,0
1346,336500,-241,0
1347,336750,-228,0
1348,337000,-215,0
1349,337250,-200,0
1350,337500,-183,0
1351,337750,-166,0
1352,338000,-147,0
1353,338250,-128,0
1354,338500,-108,0
1355,338750,-87,0
1356,339000,-66,0
1357,339250,-44,0
1358,339500,-22,0
1359,339750,0,0
1360,340000,22,0
1361,340250,44,0
1362,340500,66,0
1363,340750,87,0
1364,341000,108,0
1365,341250,128,0
1366,341500,147,0
1367,341750,166,0
1368,342000,183,0
1369,342250,200,0
1370,342500,215,0
1371,342750,228,0
1372,343000,241,0
1373,343250,252,0
1374,343500,261,0
1375,343750,268,0
1376,344000,275,0
1377,344250,279,0
1378,344500,281,0
1379,344750,282,0
1380,345000,281,0
1381,345250,279,0
1382,345500,275,0
1383,345750,268,0
1384,346000,261,0
1385,346250,252,0
1386,346500,241,0
1387,346750,228,0
1388,347000,215,0
1389,347250,200,0
1390,347500,183,0
1391,347750,166,0
1392,348000,147,0
1393,348250,128,0
1394,348500,108,0
1395,348750,87,0
1396,349000,66,0
1397,349250,44,0
1398,349500,22,0
1399,349750,0,0
1400,350000,-22,1
1401,350250,-44,0
1402,350500,-66,0
1403,350750,-87,0
1404,351000,-108,0
1405,351250,-128,0
1406,351500,-147,0
1407,351750,-166,0
1408,352000,-183,0
1409,352250,-200,0
1410,352500,-215,0
1411,352750,-228,0
1412,353000,-241,0
1413,353250,-252,0
1414,353500,-261,0
1415,353750,-268,0
1416,354000,-275,0
1417,354250,-279,0
1418,354500,-281,0
1419,354750,-282,0
1420,355000,-281,0
1421,355250,-279,0
1422,355500,-275,0
1423,355750,-268,0
1424,356000,-261,0
1425,356250,-252,0
1426,356500,-241,0
1427,356750,-228,0
1428,357000,-215,0
1429,357250,-200,0
1430,357500,-183,0
